title,entity,label
Deutsche Filme begeistern auf Filmfestivals weltweit,Deutsche Filme,MISC
Deutsche Filme begeistern auf Filmfestivals weltweit,Filmfestivals,MISC
"Innovative Köpfe, mutige Projekte: Deutschlands junge Kunst- und Kulturszene im Wandel",Deutschlands,LOC
Die Bedeutung von Kultur für das soziale Zusammenleben in Deutschland,soziale,MISC
Die Bedeutung von Kultur für das soziale Zusammenleben in Deutschland,Deutschland,LOC
Das Schaffen junger Künstlerinnen und Künsterl in Deutschland: Ein Blick in die Zukunft,Deutschland,LOC
Vom Fernsehen zum Streaming: Wie hat sich unser Konsum von Musik und Film verändert?,Fernsehen zum Streaming,ORG
Virtual Reality im Gaming - eine Revolution oder nur ein Hype?,Virtual Reality,MISC
Augmented Reality: Die Zukunft der Unterhaltung und darüber hinaus,Augmented Reality,MISC
Soziale Medien: Wie sie unseren Konsum von Information und Kommunikation verändern,Soziale,MISC
Streaming-Dienste vs. Kinos: Wie sieht die Zukunft des Filmkonsums aus?,Filmkonsums,MISC
Die Bedeutung der Personalisierung im Zeitalter von Streaming und Social Media,Streaming und Social Media,MISC
Augmented Reality: Mehr als nur Spaß und Unterhaltung - praktische Anwendungen in anderen Branchen,Augmented Reality,MISC
Musikstreaming: Vom MP3 zur unbegrenzten Musikbibliothek,MP3,MISC
Virtual Reality im Tourismus: Wie man virtuelle Erlebnisse schafft,Virtual Reality,MISC
Vom Rundfunk zur interaktiven Kommunikation: Die Bedeutung von Podcasts und Live-Streaming,Rundfunk zur interaktiven Kommunikation,ORG
Soziale Medien und moderne Kommunikationstechnologien – Stärkung des Dialogs zwischen Staaten,Soziale,MISC
Soziale Medien und moderne Kommunikationstechnologien – Stärkung des Dialogs zwischen Staaten,Staaten,LOC
Die Bedeutung sozialer Medien in der internationalen Politik,sozialer,MISC
Nachhaltige Erträge: Innovationen in der deutschen Landwirtschaft,deutschen,MISC
Precision Farming - Wie Satelliten-Technologien den Ertrag steigern,Precision Farming - Wie Satelliten-Technologien,MISC
Landwirtschaft 4.0: Die Digitalisierung der deutschen Landwirtschaft,deutschen,MISC
"One Health""-Konzept: Verbesserung des Zusammenlebens von Mensch, Tier und Umwelt","One Health""-Konzept",MISC
Smart Farming: Wie Technologien den landwirtschaftlichen Alltag verändern,Smart Farming,MISC
Die Zukunft der deutschen Landwirtschaft: Innovative Lösungen und Herausforderungen,deutschen,MISC
Antibiotika-Reduktion in der Tiermast - Verantwortungsvolles Handeln in der Lebensmittelproduktion,Antibiotika-Reduktion,PER
Die deutsche Landwirtschaft im Zeitalter des Klimawandels: Herausforderungen und Lösungsansätze,deutsche,MISC
Deutsche Landwirtschaft - Effiziente Methoden und ökologische Ansätze im Wandel,Deutsche Landwirtschaft - Effiziente Methoden,ORG
USA: Arbeitslosenversicherung im Chaos - Betroffene warten vergeblich auf Unterstützung,USA,LOC
Technische Pannen und Verzögerungen: Das Drama der Arbeitslosenversicherung in den USA,den USA,LOC
Hohe Arbeitslosigkeit trifft USA: Probleme bei Arbeitslosenhilfe verschärfen Lage,USA,LOC
USA - Krise an allen Ecken: Arbeitslose versinken im Bürokratiedschungel der Versicherung,USA,LOC
USA - Krise an allen Ecken: Arbeitslose versinken im Bürokratiedschungel der Versicherung,Bürokratiedschungel,LOC
Fehlende finanzielle Hilfe: Wartezeiten und Systemausfälle bremsen US-Arbeitslosenversicherung aus,US-Arbeitslosenversicherung,ORG
USA kämpft weiter gegen Arbeitslosigkeit: Probleme bei Arbeitslosenhilfe verschlimmern Situation,USA,LOC
Arbeitslosenversicherung in den USA im Wirbelsturm - Betroffene hoffen auf Besserung,den USA,LOC
Hürden für US-Arbeitslose: Technische Schwierigkeiten bremsen Unterstützung aus,US-Arbeitslose,ORG
Zahlungsausfälle und Frustration: Arbeitslosenversicherung in den USA im Desaster,den USA,LOC
Arbeitslosenhilfe in den USA im Chaos - Probleme mit Zahlungen verschlimmern Krise,den USA,LOC
USA: Arbeitslose versinken im Bürokratie-Dschungel - Warten auf Arbeitslosenversicherung,USA,LOC
Technische Pannen lähmen US-Arbeitslosenversicherung - Betroffene hoffnungslos,US-Arbeitslosenversicherung,MISC
USA im Griff der Arbeitslosigkeit: Probleme bei Arbeitslosenhilfe verschlimmern Krise,USA,LOC
Verzögerungen und Frustration: Arbeitslose in den USA kämpfen weiterhin mit der Versicherung,den USA,LOC
Warten auf Unterstützung: Betroffene beklagen Probleme bei US-Arbeitslosenversicherung,Warten auf Unterstützung,MISC
Warten auf Unterstützung: Betroffene beklagen Probleme bei US-Arbeitslosenversicherung,US-Arbeitslosenversicherung,MISC
Probleme bei Arbeitslosenversicherung verschlimmern Krise in den USA,den USA,LOC
Warteschlangen und Frustration: USA-Arbeitslose hoffen auf Besserung der Versicherung,Warteschlangen,PER
Warteschlangen und Frustration: USA-Arbeitslose hoffen auf Besserung der Versicherung,USA-Arbeitslose,ORG
Arbeitslosenhilfe im Desaster - Betroffene in den USA versinken im Bürokratie-Dschungel,USA,LOC
Arbeitslosenhilfe im Desaster - Betroffene in den USA versinken im Bürokratie-Dschungel,Bürokratie-Dschungel,LOC
Bundesregierung verteidigt Asylpolitik und fordert EU-Zusammenarbeit,EU-Zusammenarbeit,ORG
Verantwortung jedes Mitgliedstaates: EU sollte bei Migrationspolitik enger zusammenarbeiten,EU,ORG
Deutsche Regierung erneuert Bekenntnis zur gemeinsamen Lösung der Flüchtlingsproblematik,Deutsche Regierung,ORG
Bundesregierung verteidigt Asylpolitik und fordert stärkere EU-Kooperation bei Migrationsbewegungen,Migrationsbewegungen,MISC
"Deutsche Regierung bekräftigt Ziel: Flüchtlinge reduzieren, Schutz gewährleisten",Deutsche Regierung,ORG
"Asylsysteme verbessern, effiziente Bearbeitung von Anträgen: Vorgehen der Bundesregierung",Asylsysteme,MISC
Enge Zusammenarbeit mit EU-Nachbarn gefordert: Sicherheit an den Außengrenzen erhöhen,Enge,PER
Enge Zusammenarbeit mit EU-Nachbarn gefordert: Sicherheit an den Außengrenzen erhöhen,EU-Nachbarn,ORG
Deutsche Regierung fordert EU-Mitgliedstaaten zur Beteiligung an Migrationspolitik auf,Deutsche Regierung,ORG
Zusammenarbeit und gemeinsame Maßnahmen: Deutsche Regierung erneuert Bekenntnis zur EU-Migrationspolitik,Deutsche Regierung,ORG
Zusammenarbeit und gemeinsame Maßnahmen: Deutsche Regierung erneuert Bekenntnis zur EU-Migrationspolitik,EU-Migrationspolitik,ORG
Deutsche Regierung stellt sich Kritik gegenüber und bekräftigt Ziel zur Reduzierung von Flüchtlingen,Deutsche Regierung,ORG
Integration und effiziente Bearbeitung: Asylsysteme in Deutschland im Fokus,Deutschland,LOC
Verantwortung jedes Mitgliedstaates: EU sollte bei Migrationspolitik enger zusammenarbeiten,EU,ORG
Deutsche Regierung erneuert Bekenntnis zur gemeinsamen Lösung der Flüchtlingsproblematik,Deutsche Regierung,ORG
Enge Zusammenarbeit mit EU-Nachbarn gefordert: Sicherheit an den Außengrenzen erhöhen,Enge,PER
Enge Zusammenarbeit mit EU-Nachbarn gefordert: Sicherheit an den Außengrenzen erhöhen,EU-Nachbarn,ORG
Zusammenarbeit und gemeinsame Maßnahmen: Deutsche Regierung erneuert Bekenntnis zur EU-Migrationspolitik,Deutsche Regierung,ORG
Zusammenarbeit und gemeinsame Maßnahmen: Deutsche Regierung erneuert Bekenntnis zur EU-Migrationspolitik,EU-Migrationspolitik,ORG
Masernimpfpflicht: Sinnvolle Maßnahme oder Eingriff in die persönlichen Freiheiten?,Masernimpfpflicht,PER
Die globale Verteilung von COVID-19-Impfstoffen: Herausforderungen und Lösungsansätze,COVID-19-Impfstoffen,LOC
Das Wunder der Pockenimpfung: Die Erfolgsgeschichte zur Ausrottung einer Krankheit,Das Wunder der Pockenimpfung,MISC
MRNA-Impfstoffe: Ein neuer Ansatz in der Impfstoffentwicklung,MRNA-Impfstoffe,ORG
Die unheilvolle Welle von Naturkatastrophen im Juli 2019,Die unheilvolle Welle von Naturkatastrophen,MISC
Von Erdbeben bis Zyklone: Die globale Naturkatastrophen-Welle im Juli 2019,Erdbeben bis Zyklone,MISC
Von Erdbeben bis Zyklone: Die globale Naturkatastrophen-Welle im Juli 2019,Naturkatastrophen-Welle,LOC
Naturkatastrophen weltweit: Wetterextreme nehmen drastisch zu,Naturkatastrophen,MISC
"Die globale Naturkatastrophen-Krise: Überschwemmungen, Erdbeben und Zyklone im Juli 2019",Naturkatastrophen-Krise,MISC
Klimawandel trifft hart: Die Naturkatastrophen im Juli 2019 im globalen Kontext,Klimawandel,PER
Naturkatastrophen-Alarm: Die unheilvolle Welle im Juli 2019,Naturkatastrophen-Alarm,MISC
Naturkatastrophen-Alarm: Die unheilvolle Welle im Juli 2019,Die unheilvolle Welle,MISC
"Die Naturkatastrophen des Juli 2019: Überschwemmungen, Erdbeben und Zyklone",Naturkatastrophen des Juli 2019,MISC
Die unheilvolle Sommerwelle: Naturkatastrophen im Juli 2019,Die unheilvolle Sommerwelle,MISC
Die unheilvolle Sommerwelle: Naturkatastrophen im Juli 2019,Naturkatastrophen,LOC
Die Naturkatastrophen-Welle im Juli 2019: Ein Anstieg an Zerstörung,Naturkatastrophen-Welle,LOC
"Die Naturkatastrophen des Juli 2019: Erdbeben, Überschwemmungen und Waldbrände",Naturkatastrophen des Juli 2019,MISC
Die unheilvolle Welle von Naturkatastrophen im Juli 2019,Die unheilvolle Welle von Naturkatastrophen,MISC
"Die religiöse Vielfalt in Deutschland: Christentum, Islam und mehr",Deutschland,LOC
"Die religiöse Vielfalt in Deutschland: Christentum, Islam und mehr",Christentum,MISC
"Die religiöse Vielfalt in Deutschland: Christentum, Islam und mehr",Islam,MISC
Glaube und Gemeinschaften in Deutschland - eine bunte Mischung,Deutschland,LOC
"Religion in Deutschland: Katholiken, Protestanten, Muslime und Co",Deutschland,LOC
"Religion in Deutschland: Katholiken, Protestanten, Muslime und Co",Katholiken,ORG
Ein Überblick über die religiöse Landschaft Deutschlands,Deutschlands,LOC
"Christentum, Islam und Buddhismus - wie sieht der Glaube in Deutschland aus?",Christentum,MISC
"Christentum, Islam und Buddhismus - wie sieht der Glaube in Deutschland aus?",Deutschland,LOC
Religionen in Deutschland: Von Katholiken bis zu Hinduisten,Deutschland,LOC
Religionen in Deutschland: Von Katholiken bis zu Hinduisten,Katholiken,ORG
Die Zahl der religiösen Gemeinschaften in Deutschland im Wandel,Deutschland,LOC
"Wie viele Christen, Muslime und Juden gibt es in Deutschland heute?",Juden,MISC
"Wie viele Christen, Muslime und Juden gibt es in Deutschland heute?",Deutschland,LOC
Religionen im Fokus: Die kulturelle Vielfalt Deutschlands erkunden,Religionen,PER
Religionen im Fokus: Die kulturelle Vielfalt Deutschlands erkunden,Deutschlands,LOC
Die verschiedenen religiösen Gruppen in Deutschland und ihre Bedeutung,Deutschland,LOC
"Christentum, Islam und Co. - Eine Erkundung der wichtigsten Glaubensrichtungen in Deutschland",Christentum,MISC
"Christentum, Islam und Co. - Eine Erkundung der wichtigsten Glaubensrichtungen in Deutschland",Islam und Co.,MISC
"Christentum, Islam und Co. - Eine Erkundung der wichtigsten Glaubensrichtungen in Deutschland",Deutschland,LOC
Ein Vergleich: Wie stark sind Christen und Muslime in Deutschland vertreten?,Deutschland,LOC
Religion in Deutschland: Von der Kirche bis zur Moschee - eine Reise durch die religiösen Gebäude,Deutschland,LOC
Religion in Deutschland: Von der Kirche bis zur Moschee - eine Reise durch die religiösen Gebäude,Kirche,ORG
Wie hat sich die religiöse Landschaft in Deutschland im Laufe der Zeit verändert?,Deutschland,LOC
Wie hat sich die religiöse Landschaft in Deutschland im Laufe der Zeit verändert?,Zeit,MISC
Ein Blick auf die Zukunft: Wohin geht die Entwicklung der religiösen Gemeinschaften in Deutschland?,Deutschland,LOC
"Interreligiöser Dialog in Deutschland: Erfahrungen, Erfolge und Herausforderungen",Interreligiöser Dialog in,MISC
"Interreligiöser Dialog in Deutschland: Erfahrungen, Erfolge und Herausforderungen",Deutschland,LOC
"Wie leben religiöse Minderheiten in Deutschland? Erfahrungsberichte von Buddhisten, Hinduisten und Co",Deutschland,LOC
Religionen und ihre Bedeutung für das gesellschaftliche Zusammenleben in Deutschland,Deutschland,LOC
Ein Panorama der religiösen Vielfalt: Von Katholiken bis zu Atheisten - wie lebt Deutschland seine Religionen?,Katholiken,ORG
Ein Panorama der religiösen Vielfalt: Von Katholiken bis zu Atheisten - wie lebt Deutschland seine Religionen?,Deutschland,LOC
Verbraucherschutz: Eine wichtige Säule im Konsumbereich,Konsumbereich,LOC
"Aufklärung, Gesetze und Zusammenarbeit - die Hauptpfeiler des Verbraucherschutzes",Verbraucherschutzes,ORG
Wie der Verbraucherschutz den Konsumenten stärkt und das Marktvertrauen fördert,Marktvertrauen,MISC
OECD und EU setzen sich für den Verbraucherschutz ein - wie sie zusammenarbeiten,OECD,ORG
OECD und EU setzen sich für den Verbraucherschutz ein - wie sie zusammenarbeiten,EU,ORG
EU und OECD: Internationale Zusammenarbeit für den Verbraucherschutz,EU,ORG
EU und OECD: Internationale Zusammenarbeit für den Verbraucherschutz,OECD,ORG
Vertrauen ins System - Wie der Verbraucherschutz das Marktgeschehen beeinflusst,Vertrauen ins System - Wie der Verbraucherschutz,MISC
Die Vereinigten Nationen und die NATO: Zusammenhalt und Friedenssicherung,Vereinigten Nationen,ORG
Die Vereinigten Nationen und die NATO: Zusammenhalt und Friedenssicherung,NATO,ORG
Die Bedeutung von Internationalen Beziehungen für den Frieden und die Sicherheit,Frieden,MISC
Deutsche Wirtschaft: Exportstärke und Digitalisierungstrends im Fokus,Deutsche,MISC
Deutsche Wirtschaft: Exportstärke und Digitalisierungstrends im Fokus,Exportstärke,ORG
Deutsche Wirtschaft: Exportstärke und Digitalisierungstrends im Fokus,Digitalisierungstrends,MISC
Die Erfolgsgeschichte der deutschen Automobilindustrie: Globale Präsenz und Innovationen,deutschen,MISC
Demografischer Wandel in Deutschland: Herausforderungen und Lösungsansätze,Deutschland,LOC
Umwelt- und Klimapolitik in Deutschland: Anstrengungen für eine grünere Wirtschaft,Deutschland,LOC
"Deutsche Wirtschaft im Wandel: Trends, Veränderungen und Zukunftsaussichten",Deutsche,MISC
Die Digitalisierungswelle: Chancen und Risiken für das deutsche Wirtschaftssystem,deutsche,MISC
Deutschland: Exportweltmeister und führender Akteur im globalen Markt,Deutschland,LOC
Fachkräftemangel in Deutschland: Migrationspolitik zur Bekämpfung des Problems,Deutschland,LOC
Erneuerbare Energien in Deutschland: Fortschritte und Ziele für eine umweltfreundliche Zukunft,Erneuerbare Energien,ORG
Erneuerbare Energien in Deutschland: Fortschritte und Ziele für eine umweltfreundliche Zukunft,Deutschland,LOC
Exportgeschichte(n) - Wie die deutsche Automobilindustrie globale Märkte erobert hat,Exportgeschichte,LOC
Exportgeschichte(n) - Wie die deutsche Automobilindustrie globale Märkte erobert hat,deutsche,MISC
"Deutsches Wirtschaftswunder 2.0: Stärken, Herausforderungen und Zukunftsperspektiven",Deutsches,MISC
Maschinenbau und Chemieindustrie - Schlüsselindustrien für den Erfolgs des deutschen Exportgeschäfts,deutschen,MISC
Demographic Transition in Germany: Challenges and Solutions for the Labor Market,Demographic Transition in Germany,MISC
The Digitalization Trend: How it is Shaping the German Economy,The Digitalization Trend,ORG
The Digitalization Trend: How it is Shaping the German Economy,How it is Shaping the German Economy,MISC
Green Germany Initiatives: Encouraging Sustainability and Environmental Protection,Green Germany Initiatives,ORG
Green Germany Initiatives: Encouraging Sustainability and Environmental Protection,Encouraging Sustainability and Environmental Protection,ORG
Navigating the German Economic Landscape: Key Developments and Opportunities,Navigating the German Economic Landscape,MISC
"The Future of Work in Germany: Automation, Remote Jobs, and Flexible Hiring Practices",The Future of Work in Germany,MISC
Internationalizing German Businesses: Expanding Markets and Enhancing Competitiveness,Internationalizing German Businesses,MISC
Internationalizing German Businesses: Expanding Markets and Enhancing Competitiveness,Expanding Markets and Enhancing Competitiveness,ORG
Innovations in Renewable Energy: Pushing the Boundaries for a Greener World,Renewable Energy,MISC
Innovations in Renewable Energy: Pushing the Boundaries for a Greener World,Pushing the Boundaries for a Greener World,MISC
The Economic Impact of Demographic Changes in Germany: A Comprehensive Analysis,The Economic Impact of Demographic Changes in Germany,MISC
Outdoor-Erlebnisse und naturnahe Orte im Fokus der Renaissance des Reisens,Outdoor-Erlebnisse,LOC
Von Lockdown zu Reisen - wie sich das Verhalten der Touristen veränderte,Lockdown,MISC
Vom Lockdown zur Renaissance: Wie sich das Reiseverhalten veränderte,Lockdown zur Renaissance,MISC
Vom Lockdown zur Renaissance: Wie sich die Branche erholt hat,Lockdown zur Renaissance,MISC
Datenschutzgrundverordnung: Ein Überblick über die europäischen Regeln zur Datenverarbeitung,europäischen,MISC
Verteidigen Sie sich gegen Cyber-Angreifer: So schützen Sie Ihre persönlichen Informationen,Verteidigen,LOC
Der California Consumer Privacy Act: Ein Blick auf die US-amerikanischen Datenschutzvorschriften,California Consumer Privacy Act,ORG
Der California Consumer Privacy Act: Ein Blick auf die US-amerikanischen Datenschutzvorschriften,US-amerikanischen,MISC
Das A-Z der wichtigsten Begriffe im Bereich Datenschutz,A-Z,MISC
So erkennen Sie gefälschte E-Mails und Phishing-Versuche zum Stehlen von persönlichen Informationen,Phishing-Versuche,MISC
